host,url,status,size
spica.sci.isas.ac.jp,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-1/images/,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-1/sounds/,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-1/movies/,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-1/docs/,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-1/images/,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
spica.sci.isas.ac.jp,/history/apollo/images/little-joe.jpg,404,0
winnie.freenet.mb.ca,/pub/winvn/release.txt,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-2/sa-2-patch-small.gif,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-2/images/,404,0
winnie.freenet.mb.ca,/pub/winvn/readme.txt,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-2/sa-2-patch-small.gif,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-2/sa-2-patch-small.gif,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-2/movies/,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-2/sa-2-patch-small.gif,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-3/sa-3-patch-small.gif,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-3/images/,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-3/sa-3-patch-small.gif,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-3/news/,404,0
spica.sci.isas.ac.jp,/history/apollo/sa-3/sa-3-patch-small.gif,404,0
derose.mel.dah.csiro.au,/ksc.html.,404,0
ztivax.zfe.siemens.de,/images/spaceport-logo.gif,404,0
skatedmt.oanet.com,/shuttle/countdown/video/livevideo.jpeg,404,0
pong.lmv.lm.se,/pub/winvn/release.txt,404,0
pong.lmv.lm.se,/pub/winvn/readme.txt,404,0
inet-tis.toshiba.co.jp,/ksc.htm1,404,0
pm2-18.tvs.net,/pub/winvn/readme.txt,404,0
pm2-18.tvs.net,/pub/winvn/release.txt,404,0
hed702.uk.sb.com,/://spacelink.msfc.nasa.gov,404,0
ppp25.coara.or.jp,/suttle/countdown,404,0
mac170079.edugeo.miyazaki-u.ac.jp,/shuttle/missions/STS-69/mission-STS-69.html,404,0
www-relay.pa-x.dec.com,/html,404,0
manaus.bologna.maraut.it,/history/apollo/a-001/a-001-patch-small.gif,404,0
manaus.bologna.maraut.it,/history/apollo/a-001/a-001-patch-small.gif,404,0
manaus.bologna.maraut.it,/history/apollo/a-001/movies/,404,0
192.112.239.46,/shuttle/missions/STS-69/mission-STS-69.html,404,0
machine45.lerc.nasa.gov,/images/lf-logo.gif,404,0
machine45.lerc.nasa.gov,/images/lf-logo.gif,404,0
dd20-012.compuserve.com,/shuttle/resources/orbiters/challenger.gif,404,0
yarmouth-ts-14.nstn.ca,/pub/winvn/release.txt,404,0
dd11-007.compuserve.com,/pub/winvn/readme.txt,404,0
dd11-007.compuserve.com,/pub/winvn/readme.txt,404,0
gtedstpa.gtenet.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
decus.decus.de,/shuttle/missions/sts-73.html,404,0
malin.space.se,/pub/winvn/release.txt,404,0
malin.space.se,/pub/winvn/readme.txt,404,0
dd11-007.compuserve.com,/pub/winvn/readme.txt,404,0
dd11-007.compuserve.com,/pub/winvn/release.txt,404,0
dd24-003.compuserve.com,/shuttle/missions/sts-68/ksc-upclose.gif,404,0
seitti.funet.fi,/pub/winvn/readme.txt,404,0
seitti.funet.fi,/pub/winvn/release.txt,404,0
allp.gactr.uga.edu,/shuttle/missions/STS-69/mission-STS-69.html,404,0
nozean.geo.umass.edu,/persons/astronauts/thagar.html,404,0
poul.space.swri.edu,/cgi-bin/WebQuery,404,0
poul.space.swri.edu,/cgi-bin/WebQuery,404,0
poul.space.swri.edu,/cgi-bin/WebQuery,404,0
gw3.att.com,/shuttle/missions/sts-68/ksc-upclose.gif,404,0
conshelf.demon.co.uk,/images/crawlerway-logo.gif,404,0
192.132.217.3,/shuttle/technology/sts-newsref/sts-av.html#sts-dps,404,0
ix-sd9-18.ix.netcom.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
205.160.191.108,/://spacelink.msfc.nasa.gov,404,0
public.lasc.lockheed.com,/shuttle/countdow,404,0
titan02f,/statistics/1995/Aug/Aug95_request.gif,404,0
titan02f,/statistics/1995/Aug/Aug95_byte.gif,404,0
titan02f,/statistics/1995/Aug/Aug95_request.gif,404,0
titan02f,/statistics/1995/Aug/Aug95_byte.gif,404,0
curly.hyperk.com,/ic,404,0
giskard.foundry.com,/pub/winvn/readme.txt,404,0
demornay.lanl.gov,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
giskard.foundry.com,/pub/winvn/release.txt,404,0
demornay.lanl.gov,/history/apollo/sa-1/images/,404,0
demornay.lanl.gov,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
demornay.lanl.gov,/history/apollo/sa-1/movies/,404,0
demornay.lanl.gov,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
198.59.96.237,/history/apollo/a-001/a-001-patch-small.gif,404,0
198.59.96.237,/history/apollo/a-001/a-001-patch-small.gif,404,0
198.59.96.237,/history/apollo/a-001/images/,404,0
198.59.96.237,/history/apollo/a-001/a-001-patch-small.gif,404,0
198.59.96.237,/history/apollo/a-001/sounds/,404,0
198.59.96.237,/history/apollo/a-001/a-001-patch-small.gif,404,0
128.159.122.101,/home/mutual/twntyth/twntyth.htm,404,0
slsyd1p35.ozemail.com.au,/history/apollo/a-001/movies/,404,0
slsyd1p35.ozemail.com.au,/history/apollo/a-001/sounds/,404,0
slsyd1p35.ozemail.com.au,/history/apollo/a-001/images/,404,0
m-arnell.umds.ac.uk,/pub,404,0
128.158.128.219,/www.city.net/,404,0
128.158.31.34,/rlvhp.htm,404,0
cavy.info.lv,/history/apollo/pad-abort-test-1/pad-abort-test-1-patch-small.gif,404,0
interlock.turner.com,/history/apollo/a-001/a-001-patch-small.gif,404,0
interlock.turner.com,/history/apollo/a-001/a-001-patch-small.gif,404,0
interlock.turner.com,/history/apollo/a-001/images/,404,0
interlock.turner.com,/history/apollo/a-001/a-001-patch-small.gif,404,0
interlock.turner.com,/history/apollo/images/little-joe.jpg,404,0
internet-gw.watson.ibm.com,/HISTORY/HISTORY.HTML,404,0
128.158.31.34,/nexgen/rlvhp.html,404,0
128.159.122.107,/interport.net/~eperkins,404,0
ix-mia1-06.ix.netcom.com,/count69.gif,404,0
ix-mia1-11.ix.netcom.com,/images/spaceport-logo.gif,404,0
chatham.islandnet.com,/pub,404,0
chatham.islandnet.com,/pub.win3.winvn,404,0
chatham.islandnet.com,/pub.win3.winvn,404,0
129.174.45.188,/shuttle/resources/orbiters/discovery.gif,404,0
sophocles.algonet.se,/software/winvn/winvn.html.,404,0
sophocles.algonet.se,/pub/winvn/readme.txt,404,0
sophocles.algonet.se,/pub/winvn/release.txt,404,0
128.159.148.35,/ksc.html,501,0
128.159.148.35,/ksc.html,501,0
bbeznoska.lerc.nasa.gov,/shuttle/missions/STS-69/mission-STS-69.html,404,0
163.205.180.77,/elv/new01.gif> ,404,0
sophocles.algonet.se,/software/winvn/winvn.html.,404,0
swonser1.ast.com,/pub/winvn/release.txt,404,0
swonser1.ast.com,/pub/winvn/readme.txt,404,0
vagrant.vf.mmc.com,/%3A//spacelink.msfc.nasa.gov,404,0
vagrant.vf.mmc.com,/%3A//spacelink.msfc.nasa.gov,404,0
vagrant.vf.mmc.com,/%3A//spacelink.msfc.nasa.gov,404,0
128.159.148.35,/ksc.html,501,0
128.96.175.127,/shuttle/missions/STS-69/mission-STS-69.html,404,0
sgigate.sgi.com,/mdss/ped/acs/MDSS.html,404,0
141.209.109.22,/history/apollo/images/little-joe.jpg,404,0
cayman72.adclab.bls.com,/images/crawlerway-logo.gif,404,0
tcav.dialup.inch.com,/pub/winvn/readme.txt,404,0
keyhole.es.dupont.com,/history/apollo/apollo-13.html,404,0
hawk.hcsc.com,/elv/DELTA/uncons.htm,404,0
drabenstottduo.sils.umich.edu,/shuttle/missions/sts-67/images/k95p0391.gif,404,0
drabenstottduo.sils.umich.edu,/shuttle/missions/sts-67/images/k95p0381.gif,404,0
drabenstottduo.sils.umich.edu,/shuttle/missions/sts-67/images/k95p0395.gif,404,0
drabenstottduo.sils.umich.edu,/shuttle/missions/sts-67/images/k95p0391.txt,404,0
queen.torfree.net,/ksc.html>NASA HOME PAGE</a><br> You Gotta Love Those Space Ships,404,0
jeff.lvs.loral.com.lvs.loral.com,/pub/winvn/readme.txt,404,0
jeff.lvs.loral.com.lvs.loral.com,/pub/winvn/release.txt,404,0
dd01-020.compuserve.com,/shuttle/missions/sts-71/images/KSC-95EC-0916.txt,404,0
n872545.ksc.nasa.gov,/yahoo.com,404,0
jsgp.slip.lm.com,/icons/blank,404,0
usr7-dialup13.atlanta.mci.net,/pub/winvn/release.txt,404,0
www.westpub.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
usr7-dialup13.atlanta.mci.net,/pub/winvn/readme.txt,404,0
crl14.crl.com,/elv/DELTA/uncons.htm,404,0
grumpy.ksc.nasa.gov,/delta.com,404,0
leathe.brg.com,/shuttle/resources/orbiters/challenger.gif,404,0
163.205.180.32,/Images/LeRClogo.gif,404,0
pmlab15.fresno.edu,/shuttle/missions/STS-69/mission-STS-69.html,404,0
ccc008.canuck.com,/msfe/astro_home.html,404,0
cust52.max1.houston.tx.ms.uu.net,/://spacelink.msfc.nasa.gov,404,0
ph-net0-066.salford.ac.uk,/pub/winvn/readme.txt,404,0
204.185.50.1,/shuttle/missions.html,404,0
seitti.funet.fi,/software/winvn/winvn.html.,404,0
dd11-003.compuserve.com,/shuttle/missions/sts-69/mission-sts-67.html,404,0
saul3.u.washington.edu,/shuttle/missions/sts-71/imageshttp://www.ksc.nasa.gov/,404,0
139.169.86.78,/shuttle/missions/sts-69/mission-sts-69.htlm,404,0
139.169.86.78,/shuttle/missions/sts-69/mission_sts-69.htlm,404,0
surveyor.jf.intel.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
surveyor.jf.intel.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
www-d4.proxy.aol.com,/shuttle/resources/orbiters/challenger.gif,404,0
ppp3.igc.org,/shuttle/missions/sts-67/images/k95p0391.gif,404,0
gw4.att.com,/pub/win3,404,0
bbs5.chief.co.il,/pub/winvn/readme.txt,404,0
bbs5.chief.co.il,/pub/winvn/release.txt,404,0
bbs5.chief.co.il,/pub/winvn/release.txt,404,0
spgmac238.arlut.utexas.edu,/shuttle/missions/STS-69/mission-STS-69.html,404,0
spgmac238.arlut.utexas.edu,/shuttle/missions/STS-69/mission-STS-69.html,404,0
pc123.eece.maine.edu,/pub/winvn/readme.txt,404,0
pc123.eece.maine.edu,/pub/winvn/release.txt,404,0
n1123209.ksc.nasa.gov,/elv/DELTA/uncons.htm,404,0
n1123209.ksc.nasa.gov,/elv/DELTA/uncons.htm,404,0
n1123209.ksc.nasa.gov,/elv/DELTA/uncons.htm,404,0
n1123209.ksc.nasa.gov,/elv/DELTA/uncons.htm,404,0
venous.me.uvic.ca,/shuttle/mission/sts-78/mission-sts-78.html,404,0
venous.me.uvic.ca,/shuttle/mission/sts-78/mission-sts-78.html,404,0
venous.me.uvic.ca,/shuttle/mission/sts-78/mission-sts-78.html,404,0
192.127.57.28,/office/pao/Insignias/header2.jpg,404,0
168.143.7.117,/pub/winvn/readme.txt,404,0
168.143.7.117,/pub/winvn/release.txt,404,0
green38.vol.it,/history/apollo/images/little-joe.jpg,404,0
bos1c.delphi.com,/shuttle/missions/sts-68/ksc-upclose.gif,404,0
bowecho.met.psu.edu,/LDAR/LDARhp.html,404,0
bowecho.met.psu.edu,/LDAR,404,0
n1032805.ksc.nasa.gov,/iomega.com,404,0
erxsg.rl.plh.af.mil,/history/gemini/gemini-12.html,404,0
erxsg.rl.plh.af.mil,/history/gemini/gemini-7.html,404,0
erxsg.rl.plh.af.mil,/history/gemini/gemini-3.html,404,0
quetzal.cartah.washington.edu,/persons/astronauts/q-to-t/TrulyRH.txt,404,0
quetzal.cartah.washington.edu,/persons/astronauts/q-to-t/TrulyRH.txt,404,0
cust002.nb1p2.ffx1.va.alterdial.alter.net,/html/mr3.htm,404,0
cust002.nb1p2.ffx1.va.alterdial.alter.net,/html/mr3.htm,404,0
ppp21.vestnett.no,/shuttle/missions/61-b/mission-62.html,404,0
crl12.crl.com,/pub/winvn/readme.txt,404,0
ppp21.vestnett.no,/shuttle/missions/61-b/mission-62.html,404,0
dialrop7.mhs.mendocino.k12.ca.us,/pub/winvn/readme.txt,404,0
dialrop7.mhs.mendocino.k12.ca.us,/pub/winvn/readme.txt,404,0
dialrop7.mhs.mendocino.k12.ca.us,/pub/winvn/release.txt,404,0
ppp21.vestnett.no,/shuttle/missions/sts-77/mission-s,404,0
mpngate1.ny.us.ibm.net,/news/sci.space.shuttle/archive/sci-space-shuttle-22-apr-1995-40.txt,404,0
mpngate1.ny.us.ibm.net,/news/sci.space.shuttle/,404,0
wpb-105.magg.net,/shuttle/missions/STS-69/mission-STS-69.html,404,0
ppp74.cac.psu.edu,/shuttle/resources/orbiters/challenger.gif,404,0
fireball.jpl.nasa.gov,/elv/SCOUT/elvhead2.gif,404,0
ppp74.cac.psu.edu,/shuttle/resources/orbiters/challenger.gif,404,0
uuneo.neosoft.com,/robots.txt,404,0
fireball.jpl.nasa.gov,/images/crawlerway-logo.gif,404,0
warf.microlithics.com,/history/apollo/apollo-13.html,404,0
134.71.12.37,/ksc.htm/,404,0
128.102.143.192,/shuttle/missions/sts-77/sts-77-press-kit.txt,404,0
134.h-pm2.vgs3.westel.com,/pub/winvn/readme.txt,404,0
134.h-pm2.vgs3.westel.com,/pub/winvn/release.txt,404,0
redx3.cac.washington.edu,"/shuttle/missions/sts-70/images/ksc-95ec-o667.gif""""",404,0
redx3.cac.washington.edu,"/shuttle/missions/sts-70/images/ksc-95ec-o667.gif""""",404,0
modem.circus.cse.unsw.edu.au,/pub/winvn/readme.txt,404,0
www-d2.proxy.aol.com,/history/appollo-13/apollo-13.html,404,0
www-d2.proxy.aol.com,/history/apollo-13/apollo-13.html,404,0
163.205.154.17,/statistics/1995/Aug/Aug.gif,404,0
port02.hubbard2.t.ic.net,/pub/winvn/readme.txt,404,0
port02.hubbard2.t.ic.net,/pub/winvn/release.txt,404,0
128.95.234.46,"/shuttle/missions/sts-70/images/ksc-95ec-o667.gif""""",404,0
farinaz.jpl.nasa.gov,/shuttle/resources/orbiters/atlantis.gif,404,0
crl8.crl.com,/elv/DELTA/uncons.htm,404,0
pm1-24.magicnet.net,/images/lf-logo.gif,404,0
pm1-24.magicnet.net,/images/lf.gif,404,0
pm1-24.magicnet.net,/images/lf-logo.gif,404,0
c25.nyic.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
c25.nyic.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
c25.nyic.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
volge28.vol.it,/shuttle/missions/STS-69/mission-STS-69.html,404,0
volge28.vol.it,/shuttle/missions/STS-69/mission-STS-69.html,404,0
redx3.cac.washington.edu,"/shuttle/missions/sts-70/images/ksc-95ec-o667.gif""""",404,0
redx3.cac.washington.edu,"/shuttle/missions/sts-70/images/ksc-95ec-o667.gif""""",404,0
redx3.cac.washington.edu,"/shuttle/missions/sts-70/images/ksc-95ec-o667.gif""""",404,0
redx3.cac.washington.edu,"/shuttle/missions/sts-70/images/ksc-95ec-o667.gif""""",404,0
redx3.cac.washington.edu,"/shuttle/missions/sts-70/images/KSC-95EC-o667.gif""""",404,0
redx3.cac.washington.edu,"/shuttle/missions/sts-70/images/KSC-95EC-o667.gif""""",404,0
redx3.cac.washington.edu,/shuttle/missions/sts-70/images/KSC-95EC-o667.gif,404,0
redx3.cac.washington.edu,/shuttle/missions/sts-70/images/KSC-95EC-o667.gif,404,0
dialin33.annex1.radix.net,/hqpao/hqpao-home.html,404,0
redx3.cac.washington.edu,/shuttle/missions/sts-70/images/KSC-95EC-o667.gif,404,0
redx3.cac.washington.edu,/shuttle/missions/sts-70/images/KSC-95EC-o667.gif,404,0
diala01.aei.ca,/pub/winvn/readme.txt,404,0
diala01.aei.ca,/pub/winvn/release.txt,404,0
redx3.cac.washington.edu,/shuttle/missions/sts-70/images/KSC-95EC-o667.gif,404,0
redx3.cac.washington.edu,/shuttle/missions/sts-70/images/KSC-95EC-o667.gif,404,0
cis.hzeeland.nl,/ksc.htm,404,0
psesow16.ag.uidaho.edu,/pub/winvn/release.txt,404,0
168.143.14.28,/shuttle/missions/sts-68/ksc-upclose.gif,404,0
ix-prv1-20.ix.netcom.com,/missions/missions.html,404,0
dcfreenet.seflin.lib.fl.us,/people/nasa-cm/jmd.html,404,0
ttyq0.tyrell.net,/shuttle/resources/orbiters/atlantis.gif,404,0
ttyq0.tyrell.net,/shuttle/resources/orbiters/challenger.gif,404,0
ts2_p3.nscee.edu,/pub/winvn/readme.txt,404,0
ts2_p3.nscee.edu,/pub/winvn/release.txt,404,0
www-c5.proxy.aol.com,/history/apollo/apollo-13-13-info.html,404,0
extra.ucc.su.oz.au,/shuttle/technology/sts-tps.html,404,0
extra.ucc.su.oz.au,/shuttle/technology/sts-tps.html,404,0
piweba2y.prodigy.com,/History,404,0
srs249.scf.loral.com,/shuttle/technology/sts-newsref/stsref-to.html,404,0
extra.ucc.su.oz.au,/shuttle/technology/sts-tps.html,404,0
rgfn.epcc.edu,/shuttle/missions/STS-69/mission-STS-69.html,404,0
www-d3.proxy.aol.com,/%3A/spacelink.msfc.nasa.gov,404,0
g12.lrc.gasou.edu,/persons/astronauts/thagar.html,404,0
g12.lrc.gasou.edu,/shuttle/missions/STS-69/mission-STS-69.html,404,0
piweba3y.prodigy.com,/HISTORY/APPOLLO/APOLLO-13/APOLLO-13-INFO.HTML,404,0
piweba3y.prodigy.com,/HISTORY/APPOLLO/APOLLO-13/APOLLO-13-INFO.HTML,404,0
www-c6.proxy.aol.com,/%3A/spacelink.msfc.nasa.gov,404,0
204.174.70.159,/shuttle/missions.html,404,0
piweba3y.prodigy.com,/HISTORY/APOLLO/APOLLO-13/APOLLO-13-INFO.HTML,404,0
piweba3y.prodigy.com,/HISTORY/APOLLO/APOLLO-13/APOLLO-13-INFO.HTML,404,0
piweba3y.prodigy.com,/HISTORY/APOLLO/APOLLO-13/APOLLO-13-INFO.HTML,404,0
piweba3y.prodigy.com,/HISTORY/APOLLO/APOLLO-13/APOLLO-13-INFO.HTML,404,0
unlinfo2.unl.edu,/pub/winvn/readme.txt,404,0
piweba3y.prodigy.com,/HISTORY/APOLLO/APOLLO-13/APOLLO-13-INFO.HTML,404,0
piweba3y.prodigy.com,/HISTORY/APOLLO/APOLLO-13/APOLLO-13-INFO.HTML,404,0
unlinfo2.unl.edu,/pub/winvn/readme.txt,404,0
unlinfo2.unl.edu,/pub/winvn/release.txt,404,0
piweba3y.prodigy.com,/HISTORY/APOLLO/APOLLO-13/APOLLO-13-INFO.HTML,404,0
feenix.slnsw.gov.au,/shuttle/technology/images/sts_events-small.gif,404,0
hill009-10.rutgers.edu,/history/apollo/images/little-joe.jpg,404,0
hill009-10.rutgers.edu,/history/apollo/images/little-joe.jpg,404,0
feenix.slnsw.gov.au,/sighting/,404,0
hill009-10.rutgers.edu,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
hill009-10.rutgers.edu,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
crc185.cac.washington.edu,/history/apollo/sa-3/sa-3-patch-small.gif,404,0
crc185.cac.washington.edu,/history/apollo/sa-3/news/,404,0
crc185.cac.washington.edu,/history/apollo/sa-3/sa-3-patch-small.gif,404,0
cedric.onthenet.com.au,/pub/winvn/readme.txt,404,0
cedric.onthenet.com.au,/pub/winvn/release.txt,404,0
anx174.ccs.tuns.ca,/shuttle/missions/51-L/mission-51-1.html,404,0
longford.port.net,/ksc/home.html,404,0
204.77.82.20,/pub/winvn/release.txt,404,0
tuffy-slip-d6.neosoft.com,/shuttle/news/sci.space.news/2169,404,0
www-c5.proxy.aol.com,/images/crawlerway-logo.gif,404,0
ara1.mis.w6.k12.co.us,/shuttle/missions/STS-69/mission-STS-69.html,404,0
peg1-ts10.peganet.com,/pub/winvn/release.txt,404,0
fw.dentsu.co.jp,/shuttle/missions/sts-68/ksc-upclose.gif,404,0
fw.dentsu.co.jp,/shuttle/missions/sts-68/ksc-upclose.gif,404,0
130.69.100.12,/history/apollo/pad-abort-test-2/pad-abort-test-2-patch-small.gif,404,0
130.69.100.12,/history/apollo/pad-abort-test-2/movies/,404,0
130.69.100.12,/history/apollo/pad-abort-test-2/pad-abort-test-2-patch-small.gif,404,0
130.69.100.12,/history/apollo/pad-abort-test-2/images/,404,0
130.69.100.12,/history/apollo/pad-abort-test-2/pad-abort-test-2-patch-small.gif,404,0
fw.dentsu.co.jp,/shuttle/resources/orbiters/atlantis.gif,404,0
fw.dentsu.co.jp,/shuttle/resources/orbiters/atlantis.gif,404,0
tm1b13.eng.shizuoka.ac.jp,/shuttle/missions/STS-69/mission-STS-69.html,404,0
disarray.demon.co.uk,/shuttle/missions/STS-69/mission-STS-69.html,404,0
dialup-3-193.gw.umn.edu,/history/apollo/a-004/a-004-patch-small.gif,404,0
dialup-3-193.gw.umn.edu,/history/apollo/a-004/sounds/,404,0
ck52106w4u0.open.ac.uk,/shuttle/misions/missions,404,0
202.252.190.22,/shuttle/missions/STS-69/mission-STS-69.html,404,0
140.116.66.119,/software/winvn/winvn.html.,404,0
ppp173.aix.or.jp,/pub/winvn/release.txt,404,0
ppp173.aix.or.jp,/pub/winvn/readme.txt,404,0
server1.opennet.net.au,/robots.txt,404,0
server1.opennet.net.au,/robots.txt,404,0
202.32.92.28,/news/sci.space.shuttle/archive/sci-space-shuttle-9-aug-1994-62.txt,404,0
202.32.92.28,/news/sci.space.shuttle/archive/sci-space-shuttle-9-aug-1994-62.txt,404,0
202.32.92.28,/news/sci.space.shuttle/archive/sci-space-shuttle-9-aug-1994-62.txt,404,0
202.32.92.28,/news/sci.space.shuttle/archive/,404,0
202.32.92.28,/news/sci.space.shuttle/archive/,404,0
202.32.92.28,/news/sci.space.shuttle/archive/sci-space-shuttle-9-aug-1994-62.txt,404,0
fnolan.earthlink.net,/shuttle/missions/sts-67/images/k95p0391.gif></a>,404,0
h98-160.ccnet.com,/pub/winvn/release.txt,404,0
ztivax.zfe.siemens.de,/pub/winvn/release.txt,404,0
celebrian.dd.chalmers.se,/pub/winvn/readme.txt,404,0
celebrian.dd.chalmers.se,/pub/winvn/readme.txt,404,0
celebrian.dd.chalmers.se,/pub/winvn/release.txt,404,0
monaco.kapsch.co.at,/images/crawlerway-logo.gif,404,0
rossi.astro.nwu.edu,/robots.txt,404,0
192.254.16.148,/pub/winvn/readme.txt,404,0
bam.nuri.net,/shuttle/missions/STS-69/mission-STS-69.html,404,0
bam.nuri.net,/shuttle/missions/STS-69/mission-STS-69.html,404,0
jmmartin.dialup.francenet.fr,/shutle/technology,404,0
belvdere.vip.best.com,/pub/winvn/readme.txt,404,0
129.243.214.62,/history/apollo/a-001/a-001-patch-small.gif,404,0
129.243.214.62,/history/apollo/a-001/docs/,404,0
gate1.ks.se,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
gate1.ks.se,/history/apollo/sa-1/images/,404,0
gate1.ks.se,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
gate1.ks.se,/history/apollo/sa-1/sounds/,404,0
gate1.ks.se,/history/apollo/sa-5/sa-5-patch-small.gif,404,0
gate1.ks.se,/history/apollo/sa-5/images/,404,0
gate1.ks.se,/history/apollo/sa-5/sa-5-patch-small.gif,404,0
email.derwent.co.uk,/msfc/astro_home.htmll,404,0
jbstanley.ucs.bsu.edu,/pub/winvn/release.txt,404,0
cturner.larc.nasa.gov,/shuttle/missions/sts-77/sts-77-press-kit.txt,404,0
cturner.larc.nasa.gov,/shuttle/missions/sts-77/sts-77-press-kit.txt,404,0
ppp027.nagy.tcp-ip.or.jp,/apollo/apollo.html,404,0
bam.nuri.net,/shuttle/resources/orbiters/discovery.gif,404,0
krspc1.rs.kp.dlr.de,/shuttle/missions/sts-59/missions-sts-59.html,404,0
j13.mlk1.jaring.my,/elv/new01.gif> ,404,0
sladl1p14.ozemail.com.au,/://spacelink.msfc.nasa.gov,404,0
alfred.hq.ensco.com,/shuttle/mission/sts-62/missio,404,0
halon.sybase.com,/pub/winvn/readme.txt,404,0
halon.sybase.com,/pub/winvn/release.txt,404,0
cilab_srv02.ci.uminho.pt,/shuttle/technology/sts-newsref/srb.html#srb,404,0
131.158.70.68,/shuttle/missions/STS-69/mission-STS-69.html,404,0
news.ti.com,/shuttle/resources/orbiters/discovery.gif,404,0
miafl2-46.gate.net,/pub/winvn/readme.txt,404,0
131.237.187.5,/gacts/faq12.html,404,0
dffl7-47.gate.net,/gov/winvn/win3,404,0
163.205.12.180,/ksc.hmtl,404,0
128.217.62.2,/www.cba.ufl.edu/bebr/bebrhp.htm,404,0
thomas.infograph.com,/shuttle/resources/orbiters/atlantis.gif,404,0
tivsu8.etec.uni-karlsruhe.de,/shuttle/missions/STS-69/mission-STS-69.html,404,0
ad21-020.compuserve.com,/pub/win3/winvn/,404,0
tivsu8.etec.uni-karlsruhe.de,/shuttle/missions/STS-69/mission-STS-69.html,404,0
139.169.85.122,/shuttle/missions/STS-69/mission-STS-69.html,404,0
slip183-11.kw.jp.ibm.net,/kcs.html,404,0
mickmac.lanl.gov,/elv/DELTA/uncons.htm,404,0
mickmac.lanl.gov,/elv/DELTA/uncons.htm,404,0
ararat.mit.edu,/elv/DELTA/uncons.htm,404,0
www-c2.proxy.aol.com,/%3A/spacelink.msfc.nasa.gov,404,0
g-pc-011.tamu.edu,/shuttle/mission/,404,0
etd5a.cad.ksc.nasa.gov,/wwwicons/purple.gif,404,0
etd5a.cad.ksc.nasa.gov,/wwwicons/blue.gif,404,0
etd5a.cad.ksc.nasa.gov,/wwwicons/green.gif,404,0
etd5a.cad.ksc.nasa.gov,/wwwicons/red.gif,404,0
etd5a.cad.ksc.nasa.gov,/wwwicons/orange.gif,404,0
etd5a.cad.ksc.nasa.gov,/wwwicons/yellow.gif,404,0
etd5a.cad.ksc.nasa.gov,/wwwicons/purple.gif,404,0
etd5a.cad.ksc.nasa.gov,/wwwicons/blue.gif,404,0
etd5a.cad.ksc.nasa.gov,/wwwicons/green.gif,404,0
etd5a.cad.ksc.nasa.gov,/wwwicons/red.gif,404,0
etd5a.cad.ksc.nasa.gov,/wwwicons/yellow.gif,404,0
etd5a.cad.ksc.nasa.gov,/wwwicons/mm.gif,404,0
etd5a.cad.ksc.nasa.gov,/climate/climate.html,404,0
zeus.jpl.nasa.gov,/elv/DELTA/uncons.htm,404,0
128.159.137.14,/eggfl.hmtl,404,0
f4941.wva.army.mil,/shuttle/resources/orbiters/atlantis.gif,404,0
f4941.wva.army.mil,/shuttle/resources/orbiters/atlantis.gif,404,0
128.159.137.14,/eggfl.hmtl,404,0
128.159.137.14,/eggfl.hmtl,404,0
orpheus.amdahl.com,/shuttle/missions/STS-69/mission-STS-69.html,404,0
pc6083-bh.nwscc.sea06.navy.mil,/history/apollo/sa-1/sa-1-patch-small.gif,404,0
